x,y
551.2961341939211,453.050740268088
551.6629585233356,453.0174506681375
551.5237722066888,453.02957702411817
551.279662392933,453.0522434954848
551.2306921671153,453.0588653374295
551.2906339554237,453.0545608738114
551.2809445724065,453.0520248202949
551.1079248184345,453.05901657243896
551.0055614826958,453.0642342425163
551.2869402190001,453.0517748113578
552.0281628262937,453.0171531855881
552.3808369168805,453.000426572092
551.2711627117393,453.0525123474541
548.0919432351125,453.20227014700015
544.0745602916527,453.3916443652145
540.9031857227674,453.54117462703135
539.8011617432732,453.59313777262224
540.1577209290313,453.5763251231965
540.9058591732091,453.54104856721625
541.2029294444782,453.52704099538715
541.108218927583,453.53150684226296
540.9076304899816,453.54096504565666
540.827551877204,453.5447408562446
540.8527064145816,453.5435547121583
540.9064867425092,453.5410189735221
540.9280724623995,453.54000150326283
540.9213924142714,453.5403166553612
540.9069731889845,453.54099605056774
540.9011540805809,453.5412691315373
540.9029274937628,453.5411848659825
540.9067944015463,453.5410044118675
540.9083656293568,453.54093518910764
540.907896154108,453.5409597520425
540.906855507211,453.5410018473914
540.9064217812537,453.54100415715135
540.9065412579614,453.5409893958963
540.9068348317477,453.541001419097
540.9069898723443,453.54106176351013
540.9069775524246,453.54109668286117
540.906844765892,453.54100700848824
540.9066607471236,453.54076338421635
540.9065910638324,453.54063749993855
540.9068272446175,453.5409821745008
540.9074072492061,453.54189570111936
540.9077001419511,453.54236774085916
540.9068929161404,453.541086188854
540.9047586433692,453.5376781931941
540.9036489089232,453.535903245922
540.9066242053775,453.54065693882706
540.9145753101043,453.55336590637853
540.9187507937485,453.56004074857753
540.9077217181958,453.54241124377313
540.87807416331,453.4950194619514
540.8623724649466,453.4699199965456
540.9032717683225,453.5352979591022
541.0138250463796,453.7120189128171
541.0728633815468,453.80639257072335
540.9211956396971,453.56394952132337
540.508956238857,452.904978852786
540.2869916997774,452.55016529835564
540.8494091881994,453.44919783490457
542.5704221791922,456.20026001083136
544.8069211938907,459.77531981730345
546.6218161049746,462.67641000791946
547.295574262254,463.7533470761903
547.1254366802506,463.48134486206135
546.705401695622,462.81000848908025
546.5236391771905,462.5197113693203
546.568616162709,462.5917455552364
546.6814998715884,462.77185402532734
546.7312942768356,462.8505154493825
546.7198297593699,462.83166941650603
546.688481001069,462.7828058516792
546.6720148394317,462.7599711451783
546.6733405048235,462.7640443465651
546.6857882894375,462.77931680175914
546.7015939285154,462.79158266725165
546.7076771535685,462.79396340489234
546.6893433756154,462.78180557263454
546.6426959224751,462.75570763246577
546.6169064066854,462.7420760815504
546.6774219722696,462.7752324927203
546.848033104936,462.86724596255993
546.9457084087546,462.91970489166823
546.7233564027526,462.79997788376176
546.08815052375,462.45834503901386
545.7209766676185,462.26092701189083
546.5447437301511,462.70392246873627
549.1725637961101,464.11669947661073
552.6477445531752,465.9832614567223
555.5176828224078,467.52055593789316
556.6336655458439,468.11072551043736
556.4030922667783,467.981812602749
555.7298119845955,467.6317286194015
555.3806407136448,467.4771060938163
555.4128824061996,467.5137971611825
555.6552471662848,467.60208499931485
555.9303941317789,467.62754379087573
556.0299603157982,467.6081671843966
555.7354892326265,467.60503342478466
554.986284611224,467.65855433634675
554.5539585660736,467.69999163113346
555.483596255951,467.62474337497633
558.4849421887845,467.35993709257014
562.4796688545366,467.0019168943775
565.7961548820605,466.7031740485398
567.0962081908566,466.58591812687337
566.8389346748402,466.60912197530337
566.0856585773228,466.6770629173502
565.735567291377,466.70864105421236
565.8035874315999,466.7025075910663
566.0054482907892,466.6842982124424
566.0997249603199,466.67578619974637
566.0817306803556,466.67740363889595
566.027666552048,466.6822908309292
566.0023674533875,466.6846059118581
566.007181722387,466.6841924119011
566.021553426671,466.68285544891467
566.0280132593069,466.682148751172
566.0265187443578,466.68220578434585
566.023098847086,466.6826652000558
566.0226804950499,466.6831654103331
566.0239111194333,466.68334633585033
566.0232290350621,466.68284842801813
566.0184154058169,466.68155865318676
566.014952615181,466.68077516401837
566.0210587424585,466.68229740734586
566.040718219555,466.68695027452793
566.0534106795315,466.68991871503147
566.0298261770778,466.6843646985967
565.9560835791717,466.6670629289056
565.9085247505307,466.65591401340504
565.9961681512509,466.67646985274416
566.2711624411237,466.74094961961276
566.4496365688092,466.7827950872505
566.1248395508004,466.7066397144448
565.0998020078022,466.46630313154674
564.430005603103,466.3092592543168
565.6333850169868,466.5914104365338
569.7871454201321,467.57117327333185
575.3077858358808,468.91837905607366
579.619858472097,470.08342660767744
580.6987264805083,470.6054061323015
579.8842702252662,470.5657799345439
579.7828339068552,470.2501687785014
582.4928170441441,469.9167879182295
586.973066381408,469.6529446160644
590.9892366866592,469.48099228293677
592.6704502982222,469.4156921979805
592.4199298787531,469.42538473925293
591.513504859108,469.46059788136057
591.0620203822482,469.47826438535526
591.1285910568599,469.4757829986652
591.3704316388612,469.4662293411359
591.488676514509,469.4610825424428
591.4688833602268,469.4614700859432
591.4078569517792,469.46447059308264
591.3884295847621,469.4673084221764
591.4021560699456,469.4682028769047
591.4045470205006,469.46576615090754
591.3635166863806,469.45959079073907
591.3279495894575,469.4556175300795
591.3790106856002,469.46231793560133
591.5624683680122,469.4841475650713
591.691697006179,469.49921431839414
591.4865358490674,469.4750215570524
590.7946026313487,469.3939860888227
590.3109734127938,469.3374287069787
591.0750726124768,469.4268579333532
593.8704843024747,469.753921379163
597.7628616003243,470.2097550254198
601.1131495905807,470.60324349365
602.5342659766563,470.77235453191497
602.3568528562581,470.7533374416909
601.6228883447255,470.66455295690787
601.2513530438462,470.6116163348078
601.30545224349,470.6112805226573
601.4906303669771,470.64314916395375
601.5512610263826,470.68522172300493
601.5087831175921,470.7052850569608
601.5015641879231,470.666816040984
601.6320604070381,470.55181625824144
601.7492833261648,470.4716458413784
601.5942698837041,470.5927753427526
601.0120207931216,471.0100675547443
600.583477887465,471.3119895778127
601.2060842507105,470.86922632075357
603.5729534985484,469.1962685860949
606.9121777448149,466.83854336629406
609.8158387384984,464.7890383902637
611.07602737527,463.8996358291947
610.944189724821,463.99268272271837
610.3113050777795,464.4393529276293
609.9726688544118,464.6783517908591
610.0071452720885,464.6540194126062
610.1766763783874,464.53436965613247
610.2678365529592,464.47003165443726
610.2588269292854,464.4763903656865
610.213415271653,464.50844049383966
610.1888756561875,464.52575978537067
610.1912284114111,464.52409928265257
610.2033924685521,464.5155142734858
610.2099982073413,464.5108521575092
610.209384284578,464.51128545104376
610.2061260453481,464.51358500627896
610.2043478967892,464.5148399380847
610.2045079565463,464.5147269502887
610.2053806965703,464.51411102795413
610.2058593646781,464.5137733102824
610.2058176945391,464.5138028045626
610.2055838972816,464.51396769922496
610.2054549265536,464.51405830796443
610.205465673788,464.5140504050435
610.2055284229809,464.51400653360486
610.2055636132015,464.5139832428334
610.2055611867762,464.5139861467413
610.2055439071464,464.51399680652395
610.2055326622128,464.51399898499585
610.2055319129223,464.51399504829493
610.2055382906958,464.51399622939863
610.2055479237812,464.514010883129
610.2055532890959,464.5140238329958
610.2055451070328,464.51400858243977
610.2055179004225,464.5139478581632
610.205497128848,464.513899793013
610.2055232728202,464.5139591322833
610.2056222983559,464.5141870199453
610.2057003147952,464.51436702968874
610.2056046963542,464.5141467133691
610.2052363951775,464.51329724966274
610.2049439842015,464.512622694892
610.2052974243928,464.513437954636
610.2066693795981,464.516602793726
610.2077651583055,464.51913058057045
610.20645777853,464.51611468549004
610.2013466136599,464.5043240653452
610.197240498089,464.49485192005955
610.2020764928659,464.5060077729907
610.2211178044186,464.5499329967077
610.2365036982562,464.5854257659177
610.2186163875439,464.54416263398787
610.1476802552328,464.3805244485592
610.090030431129,464.247535626826
610.1561876738576,464.4001496871954
610.4204477697116,465.00975499478176
610.6364494446755,465.5080359294342
610.3917785425776,464.943619723974
609.3459958349243,462.53116792642925
607.8089964596961,458.9855564957341
606.4305504926533,455.80569696674655
605.7909967130078,454.33033550106575
605.8218137340983,454.40141540797697
606.1122602157208,455.07144056200855
606.2836522081279,455.46686015853453
606.2758005040372,455.4487852835216
606.1980368040433,455.2693556148448
606.1519724308366,455.1629232228982
606.15401011333,455.1674823651984
606.1747841253735,455.215556790521
606.1869737704725,455.2443065694356
606.186285035139,455.2432477230454
606.1809055332594,455.2302758469327
606.178390993082,455.2221277215167
606.1792152153108,455.22204386230834
606.1799781447019,455.22588224867036
606.1778036080957,455.2296101309323
606.1751584222444,455.2309444078094
606.1774587364248,455.2285677846106
606.1886639281618,455.22184538319067
606.1984611548932,455.2165916985715
606.1885874552664,455.2222137490468
606.146014656041,455.2453260269324
606.1093458737225,455.2650680652871
606.1462066109477,455.24513548940683
606.3050048308697,455.15956641452806
606.4423398181385,455.08560733868484
606.3060126160865,455.15904690005516
605.7144760340416,455.47762670391637
605.2001106797039,455.75463294059864
605.7039333989735,455.4832981551239
608.027677737751,454.23186572944024
611.525571124294,452.3481295541675
614.7158001305412,450.63013106421545
616.2485027697425,449.8048396339142
616.2177353534437,449.8215050357087
615.5590846336962,450.1761140562241
615.1496501581536,450.3961972611582
615.1574026980994,450.3916615495661
615.3332822474856,450.29728510601376
615.4413488794561,450.2406083676107
615.4376832657521,450.24393340520083
615.3923129325627,450.2671128394596
615.371000945208,450.2729287652727
615.3788524395809,450.26364135751936
615.3846522516595,450.2651491796462
615.3614820287945,450.2987111091401
615.3334077859203,450.3327745047307
615.3552991800573,450.3038791582036
615.4691780971685,450.1640285345196
615.5740132695751,450.0366336276228
615.4815643736265,450.14960007843604
615.0500300969329,450.67443487729304
614.6575461456885,451.15141868743956
615.0020714529205,450.7325527583165
616.6908816026845,448.6800358996789
619.2790065331515,445.53468691137647
621.6683943958674,442.6309068055581
622.8451523377026,441.2008206864589
622.8445012280162,441.2016119645618
622.3586542728505,441.7920502039202
622.0443816812269,442.1739782034756
622.0438068534766,442.17467677795736
622.173868181083,442.0166163425384
622.2584043108557,441.9138815963504
622.2587596698211,441.91344973705895
622.2239428185152,441.9557618276596
622.2012038837877,441.9833959137491
622.2010545676454,441.9835773741024
622.2103747282158,441.9722508048214
622.2164910424782,441.9648177936928
622.2165455874909,441.9647515064372
622.2140507063095,441.96778347614804
622.212405571793,441.9697827689648
622.2123870508112,441.96980527707314
622.2130548853701,441.9689936736308
622.2134973769447,441.96845592415366
622.2135033890509,441.9684486177842
622.2133246248966,441.96866586560543
622.2132056102016,441.96881050133123
622.2132037172939,441.968812801737
622.213251567575,441.96875465042945
622.2132835777599,441.9687157492136
622.2132841607242,441.9687150407507
622.2132713527328,441.9687306059979
622.2132627434333,441.9687410686746
622.2132625668727,441.96874128324475
622.2132659951031,441.9687371169978
622.2132683105751,441.96873430306
622.2132683633536,441.9687342389194
622.2132674457578,441.96873535405183
622.2132668230226,441.9687361108468
622.2132668074113,441.9687361298191
622.2132670530095,441.96873583134925
622.213267220488,441.9687356278166
622.213267225066,441.9687356222532
622.2132671593318,441.9687357021385
622.2132671142909,441.9687357568756
622.2132671129582,441.9687357584952
622.2132671305516,441.9687357371144
622.2132671426644,441.9687357223939
622.2132671430501,441.96873572192527
622.2132671383414,441.96873572764764
622.2132671350838,441.96873573160633
622.213267134973,441.9687357317412
622.2132671362332,441.96873573020974
622.2132671371091,441.9687357291451
622.213267137141,441.96873572910647
622.2132671368037,441.96873572951637
622.2132671365679,441.9687357298026
622.213267136559,441.96873572981366
622.2132671366492,441.968735729704
622.2132671367126,441.96873572962704
622.2132671367152,441.9687357296239
622.213267136691,441.9687357296533
622.2132671366741,441.96873572967394
622.2132671366732,441.96873572967473
622.2132671366797,441.96873572966695
622.2132671366843,441.9687357296614
622.2132671366846,441.9687357296612
622.2132671366828,441.9687357296633
622.2132671366816,441.96873572966484
622.2132671366815,441.96873572966484
622.2132671366819,441.9687357296643
622.2132671366822,441.96873572966376
622.2132671366822,441.9687357296638
622.2132671366821,441.96873572966405
622.213267136682,441.9687357296641
622.213267136682,441.96873572966405
622.2132671366821,441.968735729664
622.2132671366821,441.96873572966405
622.2132671366821,441.96873572966405
622.2132671366821,441.96873572966416
622.2132671366821,441.96873572966393
622.213267136682,441.9687357296638
622.2132671366821,441.9687357296639
622.2132671366822,441.96873572966444
622.2132671366821,441.96873572966524
622.2132671366821,441.96873572966484
622.213267136682,441.9687357296625
622.2132671366818,441.96873572965995
622.213267136682,441.96873572966143
622.2132671366825,441.9687357296701
622.2132671366829,441.9687357296793
622.2132671366826,441.96873572967417
622.2132671366809,441.9687357296419
622.2132671366788,441.96873572960743
622.21326713668,441.9687357296263
622.2132671366868,441.9687357297466
622.2132671366938,441.9687357298754
622.21326713669,441.9687357298057
622.213267136665,441.9687357293581
622.2132671366381,441.96873572887586
622.2132671366525,441.9687357291324
622.2132671367453,441.96873573079836
622.2132671368457,441.96873573260217
622.2132671367932,441.9687357316591
622.2132671364476,441.9687357254584
622.2132671360713,441.96873571871015
622.2132671362647,441.9687357221773
622.2132671375516,441.9687357452579
622.213267138959,441.9687357705012
622.2132671382486,441.968735757757
622.2132671334584,441.9687356718486
622.2132671281934,441.9687355774214
622.2132671308049,441.96873562425657
622.2132671486336,441.9687359440113
622.2132671683281,441.96873629722546
622.2132671587331,441.96873612514133
622.2132670923744,441.96873493501835
622.213267018707,441.9687336138175
622.2132670539543,441.96873424596436
622.2132673009363,441.9687386755153
622.2132675764832,441.9687436173656
622.2132674470317,441.9687412956925
622.2132665277969,441.9687248094907
622.2132654971588,441.9687063253013
622.2132659724867,441.9687148501656
622.2132693937018,441.9687762086409
622.2132732485493,441.9688453441824
622.213271503611,441.9688140492329
622.2132587707101,441.9685856884468
622.2132443529315,441.968327109879
622.213250757121,441.96844196711277
622.2132981450075,441.9692918547467
622.2133520687177,441.9702589604351
622.2133285700955,441.96983751964336
622.2131522100029,441.966674553888
622.2129505352699,441.9630575775877
622.2130367360865,441.96460356357386
622.2136930721747,441.97637475591904
622.2144473191678,441.9899019511941
622.2141311877815,441.98423222889693
622.2116886278701,441.94042564405544
622.2088678680335,441.88983615614995
622.2100269320212,441.91062362370576
622.2191167906201,442.0736475315507
622.2296657378149,442.2628397589811
622.2254173231754,442.186645707211
622.1915904403504,441.5799706342864
622.1521408349395,440.87245370571526
622.1677084468508,441.151654190737
622.2966797404127,443.46471548813764
622.5190301259636,447.4524923970789
622.7398291283184,451.41241570320267
622.8647765268564,453.6532223862068
622.8776503855208,453.88402775937374
622.8374694149733,453.16343082479386
622.8045615466998,452.57350053455275
622.8010205431115,452.51029914973844
622.8117731922299,452.7030301050958
622.8206681885488,452.8615990888486
622.8216975801341,452.8789205020744
622.8187999124679,452.8273657347267
622.8162206280292,452.7846752379007
622.8157137050745,452.7798475659086
622.8165686369775,452.7936671880956
622.8179640318236,452.8054170335978
622.818945119695,452.8070693659444
622.8184240427911,452.803258181552
622.815436132402,452.79907059351524
622.8120178044157,452.79737726400515
622.8132262284969,452.79881787759894
622.823751557541,452.8037752948767
622.8364644454955,452.80888060471943
622.832234503253,452.8069554981736
622.7932306518189,452.79136485672933
622.7457163662394,452.77261139483596
622.7611186483676,452.77875112791406
622.9062004893453,452.8359931641924
623.0838456958422,452.90601860282925
623.0276174524624,452.8838379485956
622.4878207653101,452.67106282889273
621.8236413077004,452.4092763445063
622.028867119877,452.49017048160016
624.0781120673754,453.2978791478881
627.713897147781,454.7309154524285
631.3833647083931,456.17722805652096
633.5199795067084,457.0193746576049
633.7837209166235,457.1233341651749
633.135367413202,456.8677853536253
632.575370971381,456.64704471652607
632.5034913587343,456.6186892672993
632.6768388042728,456.68702068832147
632.8271218911826,456.7463267482128
632.846481250068,456.7540479646847
632.8001979831816,456.73578017067024
632.7605370735596,456.7198787165874
632.7561672402968,456.71781700617703
632.768295572311,456.7226896960718
632.7762698857157,456.72683429146144
632.7740654671725,456.7272340416798
632.7717214381636,456.7259741353405
632.7795589425141,456.72533725982777
632.7928531968953,456.7258347151511
632.7902113080073,456.7260154310876
632.7509769866932,456.724412880032
632.6999032456272,456.7220105142043
632.7124889426531,456.7225296895566
632.861154258894,456.72955862101713
633.0524498124671,456.7386868527266
633.0059391585985,456.73648691611675
632.4521631822637,456.71005191391396
631.7369869341744,456.6758897694651
631.9060192165828,456.683958801986
634.0011263184643,456.7840395985238
637.819540549632,456.96644959386583
641.7306922210888,457.15329210598003
644.0662347450801,457.2648655106969
644.3964047961263,457.28063838150933
643.7247616977797,457.2485526735873
643.1152295569034,457.21943412790625
643.0253781713224,457.2151417510167
643.204931193072,457.22371935097476
643.368692541784,457.2315425517408
643.3931394783408,457.23271042983697
643.3451399761188,457.2304173994882
643.3011433588606,457.2283155948152
643.2944930918734,457.227997898536
643.3073243882557,457.22861087472353
643.3191444641338,457.2291755428821
643.3209531827715,457.2292619488578
643.3175231832182,457.2290980910646
643.3143476666027,457.22894639057824
643.313855827805,457.22892289470093
643.3147726967854,457.2289666952875
643.3156258012268,457.22900744912874
643.3157595226705,457.22901383641766
643.3155144411509,457.22900212854654
643.315285253575,457.2289911821531
643.3152488980603,457.228989448543
643.3153144084032,457.2289925775476
643.3153759945207,457.2289955109095
643.3153858980446,457.2289959721945
643.3153683840134,457.22899513750275
643.3153517772884,457.22899437662926
643.3153490012387,457.22899428820773
643.315353696122,457.2289945053544
643.315358389272,457.2289946088172
643.3153594607613,457.2289944948358
643.315358156881,457.22899445813397
643.3153560331788,457.2289948057374
643.3153545564699,457.22899535245006
643.3153550805079,457.2289952858953
643.3153588605978,457.2289937963487
643.3153636925455,457.2289917204443
643.3153629252607,457.22899201107475
643.3153499729001,457.2289976037383
643.3153321023941,457.22900537030375
643.3153345443275,457.22900431959806
643.3153824178014,457.2289835059373
643.31544914804,457.2289544803833
643.3154405343487,457.2289582242345
643.3152625728743,457.22903563398484
643.3150132247321,457.2291440992188
643.3150437972436,457.229130801084
643.3157056022452,457.2288429185396
643.3166373619747,457.2284376057688
643.3165290469365,457.2284847222917
643.3140678892084,457.2295553188977
643.3105861558486,457.23106986326667
643.3109688878636,457.23090337595465
643.3201214370237,457.2269220423755
643.3331314996187,457.22126270104536
643.3317831637321,457.2218492234209
643.2977472809331,457.23665473853475
643.2491339378588,457.25780140866914
643.2538680833761,457.25574206843237
643.3804361690576,457.2006853003039
643.5620813305379,457.1216701561298
643.5455221077257,457.12887337237345
643.0748660842064,457.333607444296
642.3961557675981,457.6288445597943
642.4538284531633,457.60375710066404
644.222183541668,456.83453051601725
647.6607138227815,455.3389281074626
651.3043779044446,453.7545778265808
653.6026671097055,452.7562799111734
654.015507404511,452.5783253797263
653.4338148596944,452.8311506170959
652.8467710303966,453.0824275196417
652.7434322275612,453.1215272522474
652.898278029952,453.05458391201574
653.0340420346939,453.0103809259138
653.0298832693502,453.03399123611865
652.9904480631918,453.04981909757896
653.0354111400239,452.9751198840054
653.1567618304636,452.8408977016512
653.1607930151164,452.843584630155
652.8459646926023,453.18553255367107
652.3639034191465,453.69946973056983
652.3844301244636,453.675782911891
653.6055790067178,452.375519314925
656.0280381394065,449.7995871343366
658.6201730659661,447.04415433471087
660.27970017603,445.28032388323436
660.5957734865079,444.944442658767
660.1902540637936,445.3754515527994
659.7633603660672,445.82902912167145
659.6774561370031,445.920105405021
659.7857917206461,445.80496664126093
659.9010493325483,445.68302683995375
659.9252600601212,445.6581461147512
659.8962980310362,445.68890762774413
659.8630518892198,445.7221500915763
659.8530050131774,445.7296459255883
659.8608058476692,445.7214149892365
659.8782648745815,445.7106419828682
659.8940138979849,445.7057921530666
659.8917650884965,445.7080264570348
659.8553601918312,445.7177828835674
659.8024290933795,445.7296278024343
659.8033641090034,445.72895865923687
659.9310508712889,445.700822645724
660.1271792829405,445.65827435574664
660.1267308464242,445.6584960791443
659.6541005815894,445.7609094769052
658.9218977796625,445.9193880014212
658.9188546623197,445.9200132363031
660.6878208970771,445.53716970421806
664.2851114990518,444.75870244556063
668.1846359997775,443.9148480152638
670.7322622167944,443.3635475802891
671.2543475465989,443.2505698604353
670.6641058521787,443.37829673384744
670.0124983448612,443.5193023565803
669.8711185057756,443.549895573972
670.0287494039625,443.5157846083958
670.2037530499643,443.4779166949293
670.2420959457565,443.469623256606
670.2000017880971,443.4787324343515
670.1528583430023,443.4889250523946
670.1422335068775,443.49120978152257
670.1534664845501,443.48877852175474
670.1666976743472,443.4859491838995
670.1704877691858,443.4851830248371
670.167523441815,443.48582655817535
670.1618404340153,443.4869304886512
670.1574007264928,443.48768950699923
670.158041438626,443.487542040679
670.1674863177429,443.485966010137
670.1814386040608,443.48370020453126
670.1819016759731,443.4836371081539
670.1499312346443,443.48881657941917
670.0985322686321,443.49712516539876
670.0957770279408,443.4975672512693
670.2137652118564,443.47849799543906
670.4055407647043,443.44750823592295
670.4170834392515,443.4456438961152
669.9787709014919,443.51647160807744
669.262579119661,443.63220097448374
669.2154966040512,443.63980879602786
670.8529432624405,443.3752141872295
674.2985372063049,442.8184419811621
678.0965374282924,442.2047247057234
680.6390961770463,441.79387372513577
681.2043212859608,441.70253924245253
680.6536098311997,441.7915284699921
680.0078461070173,441.89587715293914
679.8549358526641,441.9205858552917
680.0019573651814,441.8968287122043
680.1753213875428,441.8688148942606
680.216685229708,441.8621309287638
680.1774367629274,441.8684730716604
680.1308955486204,441.87599364649884
680.1197069747959,441.87780160333966
680.1301842751363,441.87610858087584
680.1426785154044,441.87408964195504
680.1457047227269,441.873600638413
680.1429079264602,441.874052571521
680.1395538310994,441.8745945583504
680.1387353791507,441.87472681164945
680.1394819256421,441.87460617752237
680.1403823233278,441.87446068264694
680.1406036627261,441.87442491650864
680.1404043948356,441.87445711612133
680.1401626892164,441.87449617322875
680.1401028348628,441.874505845068
680.1401560214431,441.87449725067125
680.1402209046847,441.87448676621614
680.1402370893859,441.8744841509372
680.1402228938781,441.87448644478326
680.1402054769427,441.8744892591785
680.1402011008552,441.8744899663085
680.1402048894988,441.8744893541031
680.1402095647437,441.8744885986324
680.1402107478943,441.87448840744753
680.1402097367796,441.8744885708331
680.1402084818183,441.87448877362175
680.1402081619528,441.8744888253088
680.1402084317892,441.8744887817059
680.1402087686496,441.8744887272729
680.1402088551202,441.87448871330014
680.1402087831116,441.87448872493593
680.1402086926918,441.87448873954685
680.1402086693174,441.8744887433239
680.140208688533,441.87448874021885
680.140208712803,441.8744887362971
680.1402087191211,441.87448873527615
680.1402087139936,441.87448873610475
680.1402087074792,441.8744887371573
680.1402087057716,441.8744887374333
680.1402087071397,441.87448873721223
680.1402087088882,441.87448873692966
680.1402087093497,441.8744887368551
680.1402087089847,441.874488736914
680.1402087085155,441.8744887369899
680.1402087083907,441.87448873701004
680.140208708488,441.8744887369943
680.140208708614,441.87448873697394
680.140208708648,441.87448873696843
680.1402087086219,441.87448873697264
680.1402087085876,441.8744887369782
680.140208708578,441.8744887369799
680.1402087085847,441.8744887369788
680.1402087085953,441.87448873697696
680.1402087086007,441.8744887369759
680.1402087085992,441.874488736976
680.1402087085911,441.8744887369779
680.1402087085802,441.8744887369806
680.1402087085787,441.87448873698094
680.1402087086002,441.87448873697554
680.1402087086389,441.87448873696576
680.1402087086461,441.87448873696394
680.1402087085681,441.8744887369836
680.1402087084246,441.87448873701993
680.1402087083965,441.874488737027
680.1402087086853,441.874488736954
680.1402087092212,441.8744887368186
680.1402087093287,441.8744887367914
680.1402087082558,441.8744887370626
680.1402087062556,441.8744887375683
680.140208705844,441.87448873767227
680.1402087098295,441.8744887366648
680.1402087172961,441.87448873477706
680.14020871887,441.8744887343791
680.140208704066,441.8744887381219
680.1402086761924,441.874488745169
680.1402086701798,441.87448874668905
680.1402087251698,441.8744887327865
680.1402088292223,441.87448870647995
680.1402088521781,441.8744887006763
680.1402086479197,441.87448875231684
680.140208259498,441.87448885051754
680.1402081719032,441.8744888726633
680.1402089305972,441.8744886808504
680.1402103805299,441.8744883142784
680.1402107145896,441.8744882298214
680.1402078965696,441.87448894227316
680.1402024842272,441.87449031062147
680.1402012108947,441.87449063254536
680.1402116776527,441.87448798633966
680.1402318806519,441.87448287861775
680.1402367317651,441.8744816521594
680.1401978567192,441.87449148054804
680.1401224448701,441.87451054617077
680.1401039720863,441.8745152164597
680.1402483564763,441.8744787132
680.1405298422806,441.8744075479625
680.1406001533007,441.8743897719313
680.1400639121558,441.87452534441076
680.1390132415743,441.8747909749342
680.1387457421685,441.8748586041307
680.1407372891655,441.8743551012436
680.1446589480569,441.8733636274913
680.1456762230206,441.8731064400476
680.1382799746249,441.87497635947534
680.123642497461,441.8786770062705
680.1197754697612,441.87965466816564
680.147243207224,441.87271027512065
680.2018763040791,441.8588979362508
680.2165705212941,441.85518294443654
680.1145647541093,441.88097204123204
679.9106547266233,441.9325245718542
679.8548395461474,441.94663576509043
680.2336456535699,441.8508660097063
680.9946979919242,441.6584567669552
681.2066321759328,441.6048755691806
679.7987989791405,441.9608039405465
676.3837709937553,442.824191273493
672.3632233018608,443.84066609115104
669.4268244564689,444.58304641090206
668.5866642254691,444.7954557101606
669.0633903714909,444.674929811847
669.7855720340322,444.49234785275144
670.0123515888722,444.43501344826655
669.8853134223651,444.46713123587926
669.6915576891204,444.51611655839383
669.6303468289766,444.5315918881906
669.6641981231683,444.5230336046779
669.716180476396,444.50989142516084
669.7327014514062,444.50571458912964
669.7236817524237,444.5079949483078
669.7097357507363,444.51152078228927
669.7052769289617,444.5126480739962
669.7076801148468,444.51204050438673
669.7114214274862,444.51109460346527
669.7126245367676,444.5107903869625
669.7119842033087,444.51095226160123
669.7109809416094,444.51120598903276
669.7106571800884,444.51128801568166
669.7108280602268,444.51124486853143
669.7110955667276,444.51117693004113
669.7111794891488,444.51115506618964
669.7111328603395,444.5111666475097
669.7110671864425,444.5111843928516
669.7110574087058,444.51118927772916
669.7110740252127,444.5111858618077
669.7110690352929,444.5111828847396
669.7110236514104,444.51118535470437
669.7110033451997,444.51118751722953
669.7110886168414,444.5111816950242
669.711280062884,444.51116689284135
669.711345559357,444.5111615769866
669.7110110848992,444.5111877185372
669.710290736691,444.51124446043696
669.7100459842318,444.511263806845
669.7112924894827,444.5111655447222
669.7139820584855,444.5109534071632
669.7149069381345,444.5108804399458
669.7102782336733,444.5112455453037
669.7002419009206,444.5120372283409
669.6967448784043,444.5123130843091
669.7139280176277,444.51095764360315
669.7513772699873,444.50800356236977
669.764597632398,444.5069607091445
669.7008113472756,444.5119923161907
669.5610770071049,444.5230148806404
669.5111081213464,444.52695654102547
669.747886116805,444.5082789506326
670.2692683240875,444.46715112777406
670.4580971226105,444.45225587949477
669.5789713477012,444.521556720462
667.1650485682593,444.61007984354774
663.5871491673836,444.2693970606217
659.3789140074647,442.9766234868231
654.9747102184384,440.4429337218946
650.4961978927421,437.11677743546124
646.0036141924911,433.5913549346785
641.5399476301164,430.31520858923403
637.0933164723554,427.2767046557352
632.640954883182,424.3729155034074
628.1670746984363,421.51887866878815
623.6783046712028,418.68734773988757
619.185765563634,415.86264455552316
614.6978990349612,413.0322507619966
610.2144542740157,410.1939001436133
605.7334205901518,407.3474028977469
601.2525713446347,404.49593119316756
596.768972284655,401.653673634832
592.2795449524936,398.8370701967706
587.783603731646,396.05508042037076
583.2883817981054,393.29190834160073
578.8027469185619,390.52664550669874
574.328461863559,387.74700316394046
569.8435422561198,384.96950233591724
565.3210520883523,382.2166731648138
560.7587893809126,379.4930098727196
556.2380450241297,376.7421241319136
551.8577042302336,373.89479774104507
547.6775856574341,370.90885068198
543.6243182103572,367.8342843190744
539.5961746595,364.7407255557172
535.51898729123,361.679630610935
531.4134854102193,358.6398877046056
527.3208066433634,355.59692907367037
523.262222605714,352.53635519772234
519.1899156006378,349.47912931012263
515.0410599080038,346.453896482825
510.77568680824004,343.4791906357692
506.43411404905623,340.5380297132741
502.0742770458388,337.60563817624956
497.7401221867501,334.6628636338853
493.42596667879064,331.71050306284644
489.1151270895532,328.7537754239926
484.79565149189494,325.7976547662153
480.4725422154549,322.84623755288953
